Suburb,Rooms,Type,Method,SellerG,Date,Distance,Postcode,Bedroom,Bathroom,Car,BuildingArea,CouncilArea,Regionname,Propertycount,StreetType,WeekdaySale,Weekend,MonthSale,AgeBuilding,MeanRoomsArea
Sunshine West,4,h,S,Douglas,2016-11-27,13.5,3020,4,2,4,198.0,Brimbank,Western Metropolitan,6763,Ct,6,1,11,41,19.8
Sunshine West,3,h,S,Barry,2016-11-27,13.5,3020,3,1,2,126.0,Brimbank,Western Metropolitan,6763,Rd,6,1,11,46,18.0
Sunshine West,4,h,VB,Barry,2016-11-27,13.5,3020,4,2,3,215.0,Brimbank,Western Metropolitan,6763,St,6,1,11,46,21.5
Sunshine West,3,h,S,Barry,2016-11-27,13.5,3020,3,1,1,126.0,Brimbank,Western Metropolitan,6763,Rd,6,1,11,46,18.0
Sunshine West,3,h,SP,Barry,2016-11-27,13.5,3020,3,1,2,109.0,Brimbank,Western Metropolitan,6763,Rd,6,1,11,46,15.571428571428571
Sunshine West,3,t,SP,Barry,2016-05-28,13.5,3020,3,2,1,141.0,Brimbank,Western Metropolitan,6763,St,5,1,5,4,17.625
Sunshine West,5,h,S,Douglas,2016-08-28,13.5,3020,4,2,2,126.0,Brimbank,Western Metropolitan,6763,St,6,1,8,46,11.454545454545455
Sunshine West,3,h,S,Barry,2016-08-28,13.5,3020,3,1,2,126.0,Brimbank,Western Metropolitan,6763,St,6,1,8,46,18.0
Sunshine West,3,h,S,Jas,2016-08-28,13.5,3020,3,2,6,181.0,Brimbank,Western Metropolitan,6763,other,6,1,8,21,22.625
Sunshine West,3,h,S,Douglas,2016-07-30,13.5,3020,3,1,6,146.0,Brimbank,Western Metropolitan,6763,Rd,5,1,7,38,20.857142857142858
Surrey Hills,4,h,S,Marshall,2016-09-03,11.2,3127,4,3,2,264.0,Boroondara,Southern Metropolitan,5457,Rd,5,1,9,86,24.0
Surrey Hills,3,t,S,Fletchers,2016-09-03,11.2,3127,4,2,2,129.0,Whitehorse,Southern Metropolitan,5457,St,5,1,9,46,14.333333333333334
Surrey Hills,4,h,S,Fletchers,2016-09-03,11.2,3127,4,3,2,312.0,Boroondara,Southern Metropolitan,5457,Rd,5,1,9,16,28.363636363636363
Surrey Hills,3,h,S,Noel,2016-09-03,11.2,3127,3,1,2,126.0,Boroondara,Southern Metropolitan,5457,Rd,5,1,9,46,18.0
Surrey Hills,5,h,VB,RT,2016-09-03,11.2,3127,5,3,2,235.0,Boroondara,Southern Metropolitan,5457,Rd,5,1,9,96,18.076923076923077
Surrey Hills,3,t,S,Fletchers,2016-12-03,11.2,3127,3,2,2,126.0,Boroondara,Southern Metropolitan,5457,Rd,5,1,12,12,15.75
Surrey Hills,3,t,SP,Fletchers,2016-12-03,11.2,3127,3,2,1,126.0,Whitehorse,Southern Metropolitan,5457,St,5,1,12,46,15.75
Surrey Hills,3,u,S,Fletchers,2016-02-04,11.2,3127,3,2,2,126.0,Whitehorse,Southern Metropolitan,5457,Rd,3,0,2,24,15.75
Surrey Hills,2,u,VB,Jellis,2017-03-04,11.2,3127,2,1,1,76.0,Whitehorse,Southern Metropolitan,5457,St,5,1,3,47,15.2
Surrey Hills,2,u,S,Jellis,2017-03-04,11.2,3127,2,1,1,126.0,Whitehorse,Southern Metropolitan,5457,St,5,1,3,47,25.2
Surrey Hills,3,h,S,hockingstuart,2016-06-04,11.2,3127,3,2,2,126.0,Whitehorse,Southern Metropolitan,5457,St,5,1,6,46,15.75
Surrey Hills,3,h,VB,Fletchers,2016-06-04,11.2,3127,3,1,1,180.0,Boroondara,Southern Metropolitan,5457,Rd,5,1,6,86,25.714285714285715
Surrey Hills,4,h,VB,Jellis,2016-08-06,11.2,3127,4,2,2,256.0,Boroondara,Southern Metropolitan,5457,St,5,1,8,96,25.6
Surrey Hills,3,h,S,Marshall,2016-08-06,11.2,3127,3,2,1,126.0,Boroondara,Southern Metropolitan,5457,Rd,5,1,8,46,15.75
Surrey Hills,2,h,S,RT,2016-08-06,11.2,3127,3,1,2,15.0,Whitehorse,Southern Metropolitan,5457,Rd,5,1,8,46,2.5
Surrey Hills,4,h,S,Jellis,2016-05-07,11.2,3127,4,2,2,272.0,Boroondara,Southern Metropolitan,5457,Rd,5,1,5,96,27.2
Surrey Hills,3,u,S,Barry,2016-05-07,11.2,3127,3,1,2,126.0,Whitehorse,Southern Metropolitan,5457,Rd,5,1,5,46,18.0
Surrey Hills,2,u,S,Fletchers,2016-11-07,11.2,3127,2,1,1,126.0,Boroondara,Southern Metropolitan,5457,Rd,0,0,11,56,25.2
Surrey Hills,4,h,S,Marshall,2016-11-07,11.2,3127,4,2,2,126.0,Boroondara,Southern Metropolitan,5457,Rd,0,0,11,46,12.6
Surrey Hills,4,h,S,Marshall,2016-11-07,11.2,3127,4,2,2,264.0,Boroondara,Southern Metropolitan,5457,St,0,0,11,2,26.4
Surrey Hills,4,h,S,Fletchers,2016-10-08,11.2,3127,4,2,2,126.0,Whitehorse,Southern Metropolitan,5457,St,5,1,10,126,12.6
Surrey Hills,4,h,PI,Ray,2016-10-08,11.2,3127,4,2,2,218.0,Whitehorse,Southern Metropolitan,5457,St,5,1,10,66,21.8
Surrey Hills,4,h,S,Marshall,2016-10-08,11.2,3127,4,2,2,230.0,Whitehorse,Southern Metropolitan,5457,St,5,1,10,96,23.0
Surrey Hills,2,u,S,Noel,2016-10-08,11.2,3127,2,1,1,80.0,Boroondara,Southern Metropolitan,5457,St,5,1,10,48,16.0
Surrey Hills,4,h,VB,Fletchers,2016-09-10,11.2,3127,4,2,2,198.0,Whitehorse,Southern Metropolitan,5457,Rd,5,1,9,66,19.8
Surrey Hills,3,h,S,Jellis,2016-09-10,11.2,3127,2,2,1,126.0,Boroondara,Southern Metropolitan,5457,Rd,5,1,9,46,18.0
Surrey Hills,3,h,VB,Fletchers,2016-09-10,11.2,3127,3,2,4,126.0,Boroondara,Southern Metropolitan,5457,Rd,5,1,9,46,15.75
Surrey Hills,3,h,S,Marshall,2016-12-10,11.2,3127,3,2,2,173.0,Boroondara,Southern Metropolitan,5457,Rd,5,1,12,86,21.625
Surrey Hills,2,h,PI,Noel,2016-12-10,11.2,3127,2,1,1,126.0,Whitehorse,Southern Metropolitan,5457,Rd,5,1,12,46,25.2
Surrey Hills,4,h,S,Jellis,2016-12-10,11.2,3127,4,2,1,126.0,Boroondara,Southern Metropolitan,5457,Rd,5,1,12,46,12.6
Surrey Hills,5,h,S,Marshall,2016-12-10,11.2,3127,5,3,2,362.0,Whitehorse,Southern Metropolitan,5457,Gr,5,1,12,91,27.846153846153847
Surrey Hills,3,u,S,Fletchers,2017-02-11,11.2,3127,3,1,2,110.0,Whitehorse,Southern Metropolitan,5457,Rd,5,1,2,47,15.714285714285714
Surrey Hills,5,h,VB,hockingstuart,2016-06-12,11.2,3127,5,5,2,126.0,Boroondara,Southern Metropolitan,5457,St,6,1,6,86,8.4
Surrey Hills,3,h,S,Fletchers,2016-11-12,11.2,3127,3,2,2,159.0,Whitehorse,Southern Metropolitan,5457,St,5,1,11,46,19.875
Surrey Hills,4,h,S,Marshall,2016-11-12,11.2,3127,4,1,1,143.0,Boroondara,Southern Metropolitan,5457,Rd,5,1,11,116,15.88888888888889
Surrey Hills,2,u,S,hockingstuart,2016-08-13,11.2,3127,2,1,2,126.0,Boroondara,Southern Metropolitan,5457,Rd,5,1,8,46,25.2
Surrey Hills,5,h,VB,Marshall,2016-08-13,11.2,3127,5,2,2,286.0,Whitehorse,Southern Metropolitan,5457,St,5,1,8,15,23.833333333333332
Surrey Hills,2,u,PI,Marshall,2016-10-15,11.2,3127,2,1,1,78.0,Whitehorse,Southern Metropolitan,5457,Rd,5,1,10,46,15.6
Surrey Hills,4,h,S,Jellis,2016-10-15,11.2,3127,4,2,1,126.0,Boroondara,Southern Metropolitan,5457,Rd,5,1,10,136,12.6
Surrey Hills,2,u,S,Noel,2016-10-15,11.2,3127,2,1,1,126.0,Boroondara,Southern Metropolitan,5457,Rd,5,1,10,46,25.2
Surrey Hills,5,h,S,Fletchers,2016-04-16,11.2,3127,3,2,2,126.0,Whitehorse,Southern Metropolitan,5457,Rd,5,1,4,68,12.6
Surrey Hills,2,u,SP,Jellis,2016-04-16,11.2,3127,2,1,1,126.0,Whitehorse,Southern Metropolitan,5457,Rd,5,1,4,46,25.2
Surrey Hills,4,h,VB,Marshall,2016-04-16,11.2,3127,5,2,2,292.0,Whitehorse,Southern Metropolitan,5457,Ct,5,1,4,46,26.545454545454547
Surrey Hills,4,h,VB,Jellis,2016-04-16,11.2,3127,3,2,2,293.0,Boroondara,Southern Metropolitan,5457,Rd,5,1,4,106,32.55555555555556
Surrey Hills,5,h,PI,Ray,2016-07-16,11.2,3127,5,2,2,277.0,Whitehorse,Southern Metropolitan,5457,St,5,1,7,101,23.083333333333332
Surrey Hills,3,h,S,Marshall,2016-09-17,11.2,3127,3,2,1,145.0,Whitehorse,Southern Metropolitan,5457,St,5,1,9,11,18.125
Surrey Hills,2,u,S,Fletchers,2016-09-17,11.2,3127,2,1,2,126.0,Boroondara,Southern Metropolitan,5457,St,5,1,9,46,25.2
Surrey Hills,5,h,VB,Marshall,2016-09-17,11.2,3127,5,4,3,126.0,Boroondara,Southern Metropolitan,5457,Rd,5,1,9,46,9.0
Surrey Hills,2,t,S,Jellis,2016-09-17,11.2,3127,1,2,1,92.0,Boroondara,Southern Metropolitan,5457,Rd,5,1,9,19,18.4
Surrey Hills,4,h,PI,Jellis,2016-09-17,11.2,3127,3,2,2,126.0,Whitehorse,Southern Metropolitan,5457,Rd,5,1,9,86,14.0
Surrey Hills,2,u,PI,Noel,2016-09-17,11.2,3127,2,1,1,105.0,Boroondara,Southern Metropolitan,5457,Rd,5,1,9,41,21.0
Surrey Hills,4,h,S,Fletchers,2017-03-18,11.2,3127,4,2,2,126.0,Whitehorse,Southern Metropolitan,5457,St,5,1,3,47,12.6
Surrey Hills,4,h,PI,Jellis,2017-03-18,11.2,3127,4,2,3,126.0,Boroondara,Southern Metropolitan,5457,Rd,5,1,3,47,12.6
Surrey Hills,4,h,S,Jellis,2016-06-18,11.2,3127,3,2,2,126.0,Boroondara,Southern Metropolitan,5457,Rd,5,1,6,46,14.0
Surrey Hills,2,u,S,Fletchers,2016-11-19,11.2,3127,2,1,1,126.0,Boroondara,Southern Metropolitan,5457,Rd,5,1,11,46,25.2
Surrey Hills,2,u,S,Jellis,2016-11-19,11.2,3127,2,1,0,126.0,Boroondara,Southern Metropolitan,5457,Rd,5,1,11,66,25.2
Surrey Hills,4,h,S,Nelson,2016-05-22,11.2,3127,3,2,2,126.0,Boroondara,Southern Metropolitan,5457,St,6,1,5,46,14.0
Surrey Hills,4,h,PI,Marshall,2016-05-22,11.2,3127,4,2,2,239.0,Boroondara,Southern Metropolitan,5457,St,6,1,5,89,23.9
Surrey Hills,2,u,S,Fletchers,2016-05-22,11.2,3127,1,1,1,76.0,Boroondara,Southern Metropolitan,5457,Rd,6,1,5,46,19.0
Surrey Hills,4,h,S,Fletchers,2016-05-22,11.2,3127,2,1,0,126.0,Whitehorse,Southern Metropolitan,5457,St,6,1,5,126,18.0
Surrey Hills,5,h,S,Fletchers,2016-04-23,11.2,3127,5,2,1,231.0,Whitehorse,Southern Metropolitan,5457,St,5,1,4,66,19.25
Surrey Hills,3,h,S,hockingstuart,2016-09-24,11.2,3127,0,2,1,209.0,Boroondara,Southern Metropolitan,5457,St,5,1,9,3,41.8
Surrey Hills,3,h,S,Ray,2017-02-25,11.2,3127,3,2,2,126.0,Whitehorse,Southern Metropolitan,5457,St,5,1,2,17,15.75
Surrey Hills,3,t,S,Noel,2017-02-25,11.2,3127,3,1,1,101.0,Whitehorse,Southern Metropolitan,5457,Rd,5,1,2,47,14.428571428571429
Surrey Hills,3,h,S,Jellis,2017-02-25,11.2,3127,3,1,2,126.0,Whitehorse,Southern Metropolitan,5457,Rd,5,1,2,47,18.0
Surrey Hills,4,h,PI,Jellis,2017-02-25,11.2,3127,4,3,4,236.0,Whitehorse,Southern Metropolitan,5457,St,5,1,2,48,21.454545454545453
Surrey Hills,2,u,S,Noel,2017-02-25,11.2,3127,2,1,1,126.0,Whitehorse,Southern Metropolitan,5457,St,5,1,2,37,25.2
Surrey Hills,6,h,VB,Jellis,2016-07-26,11.2,3127,6,3,4,126.0,Whitehorse,Southern Metropolitan,5457,other,1,0,7,19,8.4
Surrey Hills,3,h,S,Fletchers,2016-06-27,11.2,3127,3,2,1,219.0,Boroondara,Southern Metropolitan,5457,St,0,0,6,96,27.375
Surrey Hills,2,u,S,Woodards,2016-06-27,11.2,3127,2,1,1,126.0,Boroondara,Southern Metropolitan,5457,Rd,0,0,6,46,25.2
Surrey Hills,5,h,S,Marshall,2016-06-27,11.2,3127,5,4,2,126.0,Boroondara,Southern Metropolitan,5457,Rd,0,0,6,46,9.0
Surrey Hills,2,u,VB,Noel,2016-11-27,11.2,3127,2,1,2,80.0,Boroondara,Southern Metropolitan,5457,St,6,1,11,31,16.0
Surrey Hills,3,h,SP,Jellis,2016-11-27,11.2,3127,3,1,2,128.0,Boroondara,Southern Metropolitan,5457,Rd,6,1,11,106,18.285714285714285
Surrey Hills,4,h,S,Marshall,2016-11-27,11.2,3127,4,2,4,126.0,Boroondara,Southern Metropolitan,5457,St,6,1,11,96,12.6
Surrey Hills,2,u,S,Fletchers,2016-01-28,11.2,3127,2,1,2,126.0,Whitehorse,Southern Metropolitan,5457,Rd,3,0,1,46,25.2
Surrey Hills,3,h,S,Fletchers,2016-01-28,11.2,3127,3,1,2,126.0,Whitehorse,Southern Metropolitan,5457,Rd,3,0,1,46,18.0
Surrey Hills,3,h,S,Woodards,2016-05-28,11.2,3127,4,2,1,211.0,Boroondara,Southern Metropolitan,5457,St,5,1,5,86,23.444444444444443
Surrey Hills,6,h,PI,Noel,2016-05-28,11.2,3127,4,3,2,295.0,Whitehorse,Southern Metropolitan,5457,St,5,1,5,88,22.692307692307693
Surrey Hills,2,h,VB,Jellis,2016-05-28,11.2,3127,2,1,1,126.0,Boroondara,Southern Metropolitan,5457,Rd,5,1,5,46,25.2
Surrey Hills,4,h,SP,Jellis,2016-05-28,11.2,3127,4,2,2,185.0,Boroondara,Southern Metropolitan,5457,St,5,1,5,86,18.5
Surrey Hills,2,u,S,Noel,2016-05-28,11.2,3127,2,1,1,78.0,Boroondara,Southern Metropolitan,5457,St,5,1,5,56,15.6
Surrey Hills,4,h,S,Jellis,2016-08-28,11.2,3127,3,1,3,126.0,Boroondara,Southern Metropolitan,5457,Rd,6,1,8,46,15.75
Surrey Hills,2,u,S,Noel,2016-08-28,11.2,3127,3,1,1,126.0,Boroondara,Southern Metropolitan,5457,St,6,1,8,46,21.0
Templestowe Lower,3,h,S,Ray,2016-09-03,13.8,3107,4,2,2,126.0,Manningham,Eastern Metropolitan,5420,St,5,1,9,46,14.0
Templestowe Lower,4,h,SP,other,2016-09-03,13.8,3107,4,2,2,221.0,Manningham,Eastern Metropolitan,5420,Dr,5,1,9,38,22.1
Templestowe Lower,4,h,S,Barry,2016-12-03,13.8,3107,4,2,4,170.0,Manningham,Eastern Metropolitan,5420,Dr,5,1,12,44,17.0
Templestowe Lower,3,h,S,Philip,2016-12-03,13.8,3107,3,2,1,167.0,Manningham,Eastern Metropolitan,5420,Rd,5,1,12,46,20.875
Templestowe Lower,3,h,S,Philip,2016-12-03,13.8,3107,3,1,2,128.0,Manningham,Eastern Metropolitan,5420,Rd,5,1,12,36,18.285714285714285
Templestowe Lower,5,h,PI,Barry,2017-03-04,13.8,3107,5,3,2,126.0,Manningham,Eastern Metropolitan,5420,Ct,5,1,3,47,9.692307692307692
Templestowe Lower,4,h,S,Barry,2017-03-04,13.8,3107,4,3,2,126.0,Manningham,Eastern Metropolitan,5420,Pl,5,1,3,47,11.454545454545455
Templestowe Lower,3,h,S,Barry,2016-06-04,13.8,3107,3,2,2,135.0,Manningham,Eastern Metropolitan,5420,St,5,1,6,51,16.875
Templestowe Lower,3,u,S,Jellis,2016-06-04,13.8,3107,3,1,2,126.0,Manningham,Eastern Metropolitan,5420,Dr,5,1,6,46,18.0
Templestowe Lower,8,h,PI,Barry,2016-06-04,13.8,3107,6,4,3,126.0,Manningham,Eastern Metropolitan,5420,Dr,5,1,6,46,7.0
Templestowe Lower,3,h,S,Jellis,2016-08-06,13.8,3107,3,1,2,155.0,Manningham,Eastern Metropolitan,5420,Pl,5,1,8,56,22.142857142857142
Templestowe Lower,4,h,PI,Barry,2016-08-06,13.8,3107,4,2,2,189.0,Manningham,Eastern Metropolitan,5420,St,5,1,8,43,18.9
Templestowe Lower,4,h,SP,Jellis,2016-05-07,13.8,3107,4,2,2,255.0,Manningham,Eastern Metropolitan,5420,St,5,1,5,3,25.5
Templestowe Lower,3,h,S,Barry,2016-11-07,13.8,3107,3,1,2,125.0,Manningham,Eastern Metropolitan,5420,Rd,0,0,11,56,17.857142857142858
Templestowe Lower,4,h,PI,other,2016-10-08,13.8,3107,4,2,5,180.0,Manningham,Eastern Metropolitan,5420,Rd,5,1,10,46,18.0
Templestowe Lower,5,h,PI,Barry,2016-09-10,13.8,3107,5,3,2,220.0,Manningham,Eastern Metropolitan,5420,Dr,5,1,9,43,16.923076923076923
Templestowe Lower,4,h,S,Barry,2016-09-10,13.8,3107,4,2,2,260.0,Manningham,Eastern Metropolitan,5420,Dr,5,1,9,36,26.0
Templestowe Lower,3,h,S,Jellis,2016-12-10,13.8,3107,3,2,1,142.0,Manningham,Eastern Metropolitan,5420,Ct,5,1,12,46,17.75
Templestowe Lower,3,h,S,Ray,2016-12-10,13.8,3107,3,1,2,126.0,Manningham,Eastern Metropolitan,5420,Dr,5,1,12,46,18.0
Templestowe Lower,4,h,PI,Barry,2016-12-10,13.8,3107,4,2,2,126.0,Manningham,Eastern Metropolitan,5420,Rd,5,1,12,46,12.6
Templestowe Lower,5,h,S,Barry,2017-03-11,13.8,3107,5,2,2,355.0,Manningham,Eastern Metropolitan,5420,Pde,5,1,3,37,29.583333333333332
Templestowe Lower,4,h,PI,Jellis,2016-11-12,13.8,3107,4,2,2,158.0,Manningham,Eastern Metropolitan,5420,St,5,1,11,46,15.8
Templestowe Lower,5,h,PI,hockingstuart,2016-11-12,13.8,3107,5,3,4,335.0,Manningham,Eastern Metropolitan,5420,Dr,5,1,11,10,25.76923076923077
Templestowe Lower,4,h,VB,hockingstuart,2016-08-13,13.8,3107,4,3,2,164.0,Manningham,Eastern Metropolitan,5420,Rd,5,1,8,46,14.909090909090908
Templestowe Lower,2,t,S,Barry,2016-10-15,13.8,3107,2,1,1,90.0,Manningham,Eastern Metropolitan,5420,St,5,1,10,36,18.0
Templestowe Lower,3,h,S,Barry,2016-04-16,13.8,3107,3,2,2,175.0,Manningham,Eastern Metropolitan,5420,St,5,1,4,48,21.875
Templestowe Lower,4,h,S,Fletchers,2016-09-17,13.8,3107,4,3,2,126.0,Manningham,Eastern Metropolitan,5420,Ct,5,1,9,46,11.454545454545455
Templestowe Lower,3,h,PI,Barry,2017-03-18,13.8,3107,3,1,1,134.0,Manningham,Eastern Metropolitan,5420,St,5,1,3,57,19.142857142857142
Templestowe Lower,3,t,S,Barry,2017-03-18,13.8,3107,3,1,1,126.0,Manningham,Eastern Metropolitan,5420,St,5,1,3,47,18.0
Templestowe Lower,3,h,S,Barry,2016-06-18,13.8,3107,4,2,2,126.0,Manningham,Eastern Metropolitan,5420,St,5,1,6,46,14.0
Templestowe Lower,4,h,PI,Jellis,2016-06-18,13.8,3107,4,2,2,181.0,Manningham,Eastern Metropolitan,5420,Rd,5,1,6,31,18.1
Templestowe Lower,3,u,S,Barry,2016-06-18,13.8,3107,3,1,1,105.0,Manningham,Eastern Metropolitan,5420,St,5,1,6,41,15.0
Templestowe Lower,4,h,S,Fletchers,2016-11-19,13.8,3107,4,2,2,126.0,Manningham,Eastern Metropolitan,5420,Ct,5,1,11,46,12.6
Templestowe Lower,3,h,S,Philip,2016-11-19,13.8,3107,3,2,2,123.0,Manningham,Eastern Metropolitan,5420,other,5,1,11,46,15.375
Templestowe Lower,4,h,PI,Barry,2016-11-19,13.8,3107,4,2,4,199.0,Manningham,Eastern Metropolitan,5420,Rd,5,1,11,46,19.9
Templestowe Lower,3,h,S,Barry,2016-05-22,13.8,3107,3,1,1,126.0,Manningham,Eastern Metropolitan,5420,St,6,1,5,46,18.0
Templestowe Lower,4,h,PI,Barry,2016-08-22,13.8,3107,4,2,2,126.0,Manningham,Eastern Metropolitan,5420,St,0,0,8,36,12.6
Templestowe Lower,3,h,S,Jellis,2016-04-23,13.8,3107,3,1,1,126.0,Manningham,Eastern Metropolitan,5420,Dr,5,1,4,46,18.0
Templestowe Lower,3,h,S,Ray,2016-09-24,13.8,3107,3,1,1,126.0,Manningham,Eastern Metropolitan,5420,St,5,1,9,56,18.0
Templestowe Lower,3,h,S,Barry,2016-09-24,13.8,3107,3,1,2,174.0,Manningham,Eastern Metropolitan,5420,Rd,5,1,9,56,24.857142857142858
Templestowe Lower,3,u,S,Barry,2017-02-25,13.8,3107,3,1,2,126.0,Manningham,Eastern Metropolitan,5420,St,5,1,2,37,18.0
Templestowe Lower,4,h,S,Barry,2016-07-26,13.8,3107,4,2,2,160.0,Manningham,Eastern Metropolitan,5420,St,1,0,7,51,16.0
Templestowe Lower,5,h,S,Barry,2016-07-26,13.8,3107,5,4,2,360.0,Manningham,Eastern Metropolitan,5420,St,1,0,7,0,25.714285714285715
Templestowe Lower,3,h,SP,Philip,2016-06-27,13.8,3107,3,1,2,126.0,Manningham,Eastern Metropolitan,5420,St,0,0,6,56,18.0
Templestowe Lower,4,h,S,Philip,2016-06-27,13.8,3107,4,2,2,195.0,Manningham,Eastern Metropolitan,5420,St,0,0,6,46,19.5
Templestowe Lower,4,h,PI,Jellis,2016-06-27,13.8,3107,4,2,2,126.0,Manningham,Eastern Metropolitan,5420,Dr,0,0,6,46,12.6
Templestowe Lower,4,h,S,Barry,2016-06-27,13.8,3107,4,1,2,22.0,Manningham,Eastern Metropolitan,5420,Rd,0,0,6,56,2.4444444444444446
Templestowe Lower,3,h,SP,Jellis,2016-11-27,13.8,3107,3,1,2,133.0,Manningham,Eastern Metropolitan,5420,Dr,6,1,11,56,19.0
Templestowe Lower,4,h,S,Fletchers,2016-11-27,13.8,3107,4,2,4,126.0,Manningham,Eastern Metropolitan,5420,Cl,6,1,11,46,12.6
Templestowe Lower,3,h,S,Jellis,2016-11-27,13.8,3107,3,1,2,126.0,Manningham,Eastern Metropolitan,5420,St,6,1,11,46,18.0
Templestowe Lower,4,h,PI,Jellis,2016-11-27,13.8,3107,4,2,2,280.0,Manningham,Eastern Metropolitan,5420,St,6,1,11,11,28.0
Templestowe Lower,4,h,S,Barry,2016-11-27,13.8,3107,4,2,2,150.0,Manningham,Eastern Metropolitan,5420,Dr,6,1,11,41,15.0
Templestowe Lower,4,h,S,Barry,2016-11-27,13.8,3107,4,2,2,145.0,Manningham,Eastern Metropolitan,5420,Rd,6,1,11,51,14.5
Templestowe Lower,3,h,S,Barry,2016-05-28,13.8,3107,3,2,1,180.0,Manningham,Eastern Metropolitan,5420,Dr,5,1,5,46,22.5
Templestowe Lower,3,h,VB,RT,2016-05-28,13.8,3107,3,1,2,120.0,Manningham,Eastern Metropolitan,5420,St,5,1,5,41,17.142857142857142
Templestowe Lower,4,h,PI,Barry,2016-05-28,13.8,3107,4,1,2,126.0,Manningham,Eastern Metropolitan,5420,Dr,5,1,5,56,14.0
Templestowe Lower,3,h,S,Barry,2016-05-28,13.8,3107,3,2,2,158.0,Manningham,Eastern Metropolitan,5420,St,5,1,5,56,19.75
Templestowe Lower,4,h,S,Barry,2016-08-28,13.8,3107,4,2,2,126.0,Manningham,Eastern Metropolitan,5420,Rd,6,1,8,46,12.6
Thornbury,3,u,VB,Jellis,2016-09-03,6.5,3071,3,1,1,126.0,Darebin,Northern Metropolitan,8870,St,5,1,9,46,18.0
Thornbury,2,u,S,Jellis,2016-12-03,6.5,3071,2,1,1,126.0,Darebin,Northern Metropolitan,8870,St,5,1,12,46,25.2
Thornbury,2,u,PI,Harcourts,2016-12-03,6.5,3071,2,1,1,126.0,Darebin,Northern Metropolitan,8870,St,5,1,12,46,25.2
Thornbury,1,u,S,Harcourts,2016-12-03,6.5,3071,1,1,0,53.0,Darebin,Northern Metropolitan,8870,St,5,1,12,106,17.666666666666668
Thornbury,1,u,VB,Jellis,2016-12-03,6.5,3071,1,1,1,62.0,Darebin,Northern Metropolitan,8870,St,5,1,12,17,20.666666666666668
Thornbury,2,t,S,Nelson,2016-02-04,6.5,3071,2,1,2,95.0,Darebin,Northern Metropolitan,8870,St,3,0,2,7,19.0
Thornbury,4,h,SP,Miles,2017-03-04,6.5,3071,4,2,1,153.0,Darebin,Northern Metropolitan,8870,St,5,1,3,87,15.3
Thornbury,2,h,S,Nelson,2016-05-07,6.5,3071,2,1,1,110.0,Darebin,Northern Metropolitan,8870,St,5,1,5,66,22.0
Thornbury,1,u,PI,Nelson,2016-11-07,6.5,3071,1,1,1,33.0,Darebin,Northern Metropolitan,8870,St,0,0,11,46,11.0
Thornbury,3,t,PI,Love,2016-11-07,6.5,3071,3,2,2,126.0,Darebin,Northern Metropolitan,8870,St,0,0,11,46,15.75
Thornbury,2,h,PI,McGrath,2016-11-07,6.5,3071,2,1,1,126.0,Darebin,Northern Metropolitan,8870,St,0,0,11,46,25.2
Thornbury,3,t,S,Love,2016-11-07,6.5,3071,3,2,1,126.0,Darebin,Northern Metropolitan,8870,St,0,0,11,46,15.75
Thornbury,3,h,S,Nelson,2016-10-08,6.5,3071,3,1,1,126.0,Darebin,Northern Metropolitan,8870,St,5,1,10,46,18.0
Thornbury,1,u,VB,Fletchers,2016-09-10,6.5,3071,1,1,1,126.0,Darebin,Northern Metropolitan,8870,St,5,1,9,46,42.0
Thornbury,2,u,SP,McGrath,2016-09-10,6.5,3071,2,1,1,126.0,Darebin,Northern Metropolitan,8870,St,5,1,9,46,25.2
Thornbury,1,u,S,McGrath,2016-12-10,6.5,3071,1,1,1,40.0,Darebin,Northern Metropolitan,8870,St,5,1,12,46,13.333333333333334
Thornbury,3,h,S,Nelson,2017-02-11,6.5,3071,3,1,3,126.0,Darebin,Northern Metropolitan,8870,St,5,1,2,47,18.0
Thornbury,2,u,S,Nelson,2017-02-11,6.5,3071,2,1,1,72.0,Darebin,Northern Metropolitan,8870,St,5,1,2,42,14.4
Thornbury,3,h,PI,Nelson,2016-06-12,6.5,3071,3,2,2,126.0,Darebin,Northern Metropolitan,8870,St,6,1,6,46,15.75
Thornbury,2,h,SP,Barry,2016-06-12,6.5,3071,2,1,1,78.0,Darebin,Northern Metropolitan,8870,Gr,6,1,6,116,15.6
Thornbury,2,h,S,Barry,2016-06-12,6.5,3071,2,1,3,126.0,Darebin,Northern Metropolitan,8870,St,6,1,6,46,25.2
Thornbury,3,h,S,Love,2016-11-12,6.5,3071,3,2,2,129.0,Darebin,Northern Metropolitan,8870,St,5,1,11,81,16.125
Thornbury,1,u,PI,hockingstuart,2016-11-12,6.5,3071,1,1,1,126.0,Darebin,Northern Metropolitan,8870,St,5,1,11,46,42.0
Thornbury,3,h,S,Stockdale,2016-08-13,6.5,3071,3,3,2,71.0,Darebin,Northern Metropolitan,8870,St,5,1,8,58,7.888888888888889
Thornbury,2,h,S,Harcourts,2016-05-14,6.5,3071,3,1,2,126.0,Darebin,Northern Metropolitan,8870,St,5,1,5,46,21.0
Thornbury,2,h,SP,Barry,2016-05-14,6.5,3071,2,1,0,105.0,Darebin,Northern Metropolitan,8870,St,5,1,5,91,21.0
Thornbury,4,h,S,Love,2016-05-14,6.5,3071,4,2,1,126.0,Darebin,Northern Metropolitan,8870,St,5,1,5,46,12.6
